class,x1,y1,z1,visibility1,x2,y2,z2,visibility2,x3,y3,z3,visibility3,x4,y4,z4,visibility4,x5,y5,z5,visibility5,x6,y6,z6,visibility6,x7,y7,z7,visibility7,x8,y8,z8,visibility8,x9,y9,z9,visibility9,x10,y10,z10,visibility10,x11,y11,z11,visibility11,x12,y12,z12,visibility12,x13,y13,z13,visibility13,x14,y14,z14,visibility14,x15,y15,z15,visibility15,x16,y16,z16,visibility16,x17,y17,z17,visibility17,x18,y18,z18,visibility18,x19,y19,z19,visibility19,x20,y20,z20,visibility20,x21,y21,z21,visibility21,x22,y22,z22,visibility22,x23,y23,z23,visibility23,x24,y24,z24,visibility24,x25,y25,z25,visibility25,x26,y26,z26,visibility26,x27,y27,z27,visibility27,x28,y28,z28,visibility28,x29,y29,z29,visibility29,x30,y30,z30,visibility30,x31,y31,z31,visibility31,x32,y32,z32,visibility32,x33,y33,z33,visibility33
Wakanda forever,0.591429114,0.326206505,-1.177367926,0.998603284,0.617120743,0.261261851,-1.134702444,0.997110069,0.633032084,0.263030499,-1.134574771,0.997462273,0.64933449,0.264990866,-1.134582758,0.994990528,0.565841198,0.257751018,-1.14042449,0.997459173,0.544900537,0.259549499,-1.140658855,0.998344958,0.527428031,0.263656259,-1.141167402,0.997498572,0.672231197,0.29268077,-0.838353038,0.996633887,0.493712038,0.303452611,-0.857271791,0.998545468,0.613187373,0.385072559,-1.06000495,0.997671187,0.557059228,0.387286127,-1.067041159,0.998387992,0.76139909,0.545940757,-0.621505737,0.986555934,0.390152305,0.552760184,-0.674384773,0.99633342,0.779915452,0.910990357,-0.720816731,0.85501343,0.349998176,0.914941549,-0.897787452,0.986152768,0.556376934,0.832795143,-0.886819541,0.718821049,0.664645433,0.695843875,-1.024576426,0.959128916,0.514060795,0.833785653,-0.930934906,0.503219724,0.75082463,0.658883631,-1.06409061,0.844818652,0.51547122,0.780404031,-0.851689219,0.495718718,0.749250531,0.614290535,-0.958699822,0.825702071,0.525972724,0.781125128,-0.853789508,0.442331076,0.723418772,0.629021227,-0.977337718,0.758230805,0.666309953,1.033049703,-0.030381564,0.464155346,0.434010565,1.016887665,0.032811068,0.505204618,0.679506421,1.443316817,-0.234651253,0.237240165,0.440285534,1.494029284,-0.0177313,0.225260854,0.639658451,1.827578664,0.399412066,0.007981706,0.445406288,1.854409933,0.355826914,0.024451854,0.630372465,1.885756612,0.440879285,0.006394561,0.441370785,1.912138224,0.376901448,0.006188699,0.626136661,2.000688076,0.085614391,0.010566634,0.466710389,2.008124352,-0.018919049,0.030675236
Wakanda forever,0.590418756,0.323774964,-1.144231558,0.998681307,0.615413725,0.258689463,-1.100579381,0.997230411,0.630838513,0.260431677,-1.100385904,0.997573376,0.646735847,0.262410671,-1.100258708,0.995271087,0.564584136,0.255717009,-1.10426712,0.997563362,0.543787122,0.257948309,-1.104434133,0.99840045,0.526474416,0.262396812,-1.104912996,0.997605681,0.670858443,0.291119725,-0.805378258,0.996843159,0.493437111,0.303129077,-0.81443423,0.998600304,0.61202234,0.381764591,-1.028362989,0.997844875,0.556823552,0.38480705,-1.032475233,0.998501241,0.76142168,0.546414256,-0.60620749,0.987489879,0.389932573,0.552414119,-0.637358129,0.99635762,0.779927611,0.912824452,-0.724154115,0.858275414,0.346925884,0.915212393,-0.877241015,0.985662758,0.541004717,0.831147313,-0.860974312,0.728392124,0.664431453,0.696807921,-1.018134236,0.959862173,0.484802186,0.834752738,-0.902342498,0.510504186,0.750696242,0.658373654,-1.057986856,0.847173035,0.471805722,0.779537201,-0.81583184,0.505547404,0.750681281,0.61496383,-0.947767913,0.828870475,0.498578399,0.779339075,-0.824232936,0.45670259,0.72403276,0.634398818,-0.96963948,0.765751481,0.664837837,1.031785965,-0.02926686,0.429204494,0.430378437,1.016906857,0.032049898,0.465486437,0.670656681,1.489833474,-0.135146454,0.216125473,0.437646389,1.508490086,0.001930834,0.203705251,0.633416891,1.86594367,0.486886919,0.007237018,0.436789691,1.877105832,0.406181335,0.022040861,0.627023339,1.925700784,0.530881524,0.005827631,0.432179302,1.937813163,0.42939052,0.005586961,0.616311729,2.034007788,0.166169509,0.009595654,0.459276259,2.032769918,0.014912298,0.027717261
Wakanda forever,0.585244477,0.31760931,-1.163279772,0.99878031,0.610688031,0.253966868,-1.112433434,0.997410059,0.625380874,0.255739242,-1.112226248,0.997727931,0.640488267,0.257870793,-1.112023711,0.995595813,0.558892488,0.252187103,-1.114135623,0.997729599,0.538932204,0.254827529,-1.114316106,0.998504698,0.522595763,0.259196669,-1.114787102,0.997769833,0.666880727,0.289059281,-0.793876767,0.997066498,0.491452307,0.300673604,-0.792401791,0.998697877,0.608358502,0.375888228,-1.041842222,0.99802345,0.551192403,0.379001498,-1.042981386,0.998622417,0.758906662,0.548329055,-0.585985184,0.988123894,0.388444841,0.552408457,-0.636059582,0.996510506,0.765630364,0.922353029,-0.72350055,0.855213284,0.346969903,0.915893316,-0.897205949,0.985471964,0.531923056,0.805238426,-0.871164203,0.732287526,0.665597558,0.696119845,-1.05643177,0.961684346,0.479106814,0.832987189,-0.913512707,0.511398494,0.751949072,0.65835464,-1.102988482,0.853116512,0.476215422,0.77417618,-0.821686625,0.507727325,0.753547072,0.613467395,-0.990362167,0.835678399,0.492092371,0.777750552,-0.834300637,0.466534287,0.726941586,0.627408922,-1.00794816,0.777639508,0.662134886,1.040267587,-0.028096715,0.394397914,0.427665085,1.021885276,0.031208644,0.427201957,0.658287644,1.523933411,-0.07597778,0.194981411,0.427031517,1.528895497,0.054281641,0.18357639,0.628155291,1.898010612,0.597283959,0.00652292,0.425730705,1.897737145,0.500708938,0.019843135,0.624577641,1.959097385,0.638530135,0.005258398,0.420052707,1.957460523,0.523078024,0.005031737,0.610642672,2.063836813,0.221199349,0.008654868,0.453540415,2.060234547,0.044848241,0.024975266
Wakanda forever,0.58097899,0.317942023,-1.099707127,0.998857439,0.606905341,0.253957421,-1.051013708,0.997560561,0.621264696,0.255487859,-1.050846577,0.997849464,0.635628104,0.257378697,-1.050635576,0.995889187,0.553923547,0.252303392,-1.052192926,0.997867882,0.534213722,0.255060971,-1.052279115,0.998579264,0.51879853,0.259693414,-1.052740097,0.99789834,0.663044393,0.288033277,-0.734720588,0.997271597,0.490188509,0.300892264,-0.731038511,0.998756945,0.605503082,0.376036584,-0.977319539,0.998167574,0.547572017,0.379422754,-0.978156388,0.99870193,0.758940935,0.548559427,-0.543755949,0.988840938,0.388712585,0.551284969,-0.565848649,0.996478915,0.762955546,0.925874531,-0.594868541,0.849293113,0.347541869,0.914200723,-0.852117658,0.983852267,0.496994436,0.805110574,-0.559312105,0.738690317,0.668201625,0.695472598,-0.981587231,0.961093307,0.431612581,0.840035617,-0.566951156,0.51731962,0.756695688,0.656834662,-1.01583302,0.853041828,0.43353796,0.782051802,-0.476573557,0.515243411,0.763255954,0.613284707,-0.892018974,0.835866928,0.45225215,0.7840873,-0.5159899,0.480562001,0.739495516,0.627696037,-0.928835988,0.78171587,0.663539052,1.092553854,-0.028609628,0.362008601,0.425406158,1.036937356,0.031895697,0.390248388,0.654730439,1.542887807,-0.10586343,0.175908357,0.419777781,1.54919064,0.169528604,0.165396973,0.623928249,1.922352195,0.550239921,0.00588105,0.418391317,1.924483538,0.636012256,0.017865211,0.621895134,1.982706547,0.593026042,0.004746045,0.413694143,1.981483698,0.666530311,0.004532069,0.602410138,2.087229252,0.198663235,0.007818818,0.445060641,2.093201399,0.234829456,0.022515859
Wakanda forever,0.577627063,0.318183869,-1.40729022,0.998929381,0.604719996,0.253828317,-1.357250094,0.997714698,0.619321287,0.255379707,-1.356943369,0.997977793,0.633704305,0.257313341,-1.356774807,0.996162713,0.550112784,0.25241068,-1.351805091,0.998011053,0.530065775,0.255159676,-1.352092743,0.998663545,0.515100002,0.259747863,-1.352502465,0.998031855,0.661102653,0.287147373,-0.980369866,0.997448146,0.488505691,0.300816447,-0.92367065,0.998826623,0.603676558,0.376468748,-1.261735678,0.998294771,0.544066966,0.379748493,-1.253109932,0.998785198,0.758639097,0.548844099,-0.736218572,0.989266753,0.388476312,0.550199687,-0.573912323,0.996475756,0.763960838,0.926609397,-0.968190074,0.847515345,0.341587842,0.914243996,-1.108155727,0.982537508,0.520281792,0.80151993,-1.176404715,0.745741189,0.668587267,0.695220351,-1.460999489,0.96045804,0.458281457,0.802126706,-1.227986574,0.522746503,0.758631766,0.656561792,-1.527683258,0.84825772,0.468106806,0.745963633,-1.127662539,0.520651877,0.762709737,0.612274468,-1.39956069,0.831014931,0.47995773,0.752942741,-1.134233117,0.488445431,0.739388108,0.617966115,-1.410003424,0.77822423,0.66393435,1.101358771,-0.03964074,0.342175692,0.426265568,1.07975924,0.042499408,0.370251894,0.652104437,1.554952979,-0.036426354,0.160485432,0.417145073,1.556435823,0.131875068,0.149889946,0.620597005,1.932957053,0.734686017,0.005325509,0.41290012,1.937702179,0.6909886,0.016099093,0.619431019,1.993577361,0.790324509,0.004305386,0.408498347,1.999668598,0.732139111,0.00409093,0.593766809,2.107786417,0.375479788,0.007075693,0.43867749,2.110143423,0.278295636,0.020353436
Wakanda forever,0.573581874,0.317412674,-1.182013631,0.99897939,0.60239327,0.25216943,-1.133103371,0.997799635,0.617264569,0.253608704,-1.132823467,0.99804914,0.631409109,0.25544554,-1.132541656,0.996353328,0.545904696,0.252000123,-1.131409764,0.99808681,0.525800288,0.255145699,-1.131477594,0.998694777,0.511243761,0.259809345,-1.131902456,0.998093367,0.659076571,0.284563839,-0.802269936,0.997555494,0.486149937,0.300804108,-0.780365944,0.99884963,0.601644635,0.376063704,-1.055087805,0.998396337,0.539548337,0.379914224,-1.050219059,0.998843253,0.75866425,0.549535751,-0.584551692,0.989861846,0.38831383,0.549420714,-0.596937001,0.9965204,0.774606764,0.920357943,-0.78868407,0.845660627,0.334712565,0.914404452,-0.932075858,0.98146534,0.598062992,0.799835622,-1.056913972,0.754380465,0.66783452,0.698303342,-1.199871778,0.960564017,0.555587113,0.794080615,-1.11385417,0.532641649,0.76104182,0.66858238,-1.255652905,0.847995937,0.556624532,0.737852395,-1.025618553,0.531868577,0.762364447,0.613814235,-1.140620708,0.83133173,0.561171532,0.744501293,-1.024520159,0.505003631,0.737854362,0.619676948,-1.152535081,0.782439768,0.664976537,1.110871792,-0.039415058,0.315494001,0.42685017,1.098588586,0.042352725,0.340842754,0.6513744,1.562835336,0.02591232,0.145110726,0.414906442,1.56517303,0.171772391,0.13525033,0.621101499,1.944114685,0.71979028,0.004810755,0.409959942,1.94661355,0.660135448,0.014496197,0.620424628,2.005438805,0.768149495,0.003896017,0.405213267,2.007967472,0.694139242,0.003687225,0.594718635,2.112215757,0.36265713,0.006391651,0.437566936,2.116135359,0.249470234,0.01835081
Wakanda forever,0.568856239,0.317435324,-1.163267016,0.999053001,0.598327518,0.252109021,-1.119139194,0.997953355,0.613951325,0.253370613,-1.11876142,0.998185754,0.628089309,0.255052567,-1.1184057,0.996629894,0.541393876,0.252075821,-1.116039038,0.998223126,0.522135139,0.25517571,-1.116053581,0.998777866,0.508108616,0.259849995,-1.116422653,0.998215377,0.656756043,0.284005284,-0.796641409,0.997737229,0.482775688,0.300882787,-0.768786848,0.998924255,0.598847747,0.376012117,-1.038900614,0.998513579,0.536412179,0.379946232,-1.031965494,0.998917043,0.758679748,0.551054597,-0.586414933,0.990471005,0.388323277,0.548339903,-0.597069144,0.996682048,0.774808407,0.919844985,-0.793335617,0.844289005,0.334946126,0.913088918,-0.908661664,0.979524612,0.601338744,0.740315616,-1.025938034,0.769432485,0.665136755,0.694879353,-1.134585142,0.960137963,0.559853673,0.707536578,-1.074279428,0.556306958,0.761725187,0.667494535,-1.179336429,0.847729921,0.560956895,0.649811745,-0.979247212,0.55573082,0.762208939,0.613786399,-1.057825804,0.831267595,0.565370202,0.664512396,-0.990211189,0.533867359,0.737037182,0.613788843,-1.08387959,0.787111342,0.667418599,1.125351071,-0.040427838,0.28831622,0.425401062,1.111955762,0.043748509,0.31140247,0.649440229,1.586203098,0.072539136,0.130703494,0.40943712,1.581501842,0.26236254,0.121780507,0.619829595,1.970454693,0.747680366,0.004333247,0.403753132,1.963787794,0.795917153,0.013047493,0.620188832,2.033345461,0.792806268,0.003510582,0.397994429,2.023808956,0.834047973,0.003319336,0.592507422,2.132295132,0.370423794,0.005759345,0.434041589,2.136382341,0.372664928,0.016522938
Wakanda forever,0.566135824,0.319504917,-1.240682364,0.999095798,0.596720099,0.252618343,-1.195707917,0.998028338,0.61273396,0.253778487,-1.195415258,0.998251498,0.626936436,0.255411416,-1.195214748,0.996795177,0.5390926,0.253664881,-1.195177555,0.998298347,0.519858718,0.256930918,-1.195341349,0.99881351,0.505566359,0.261623919,-1.195737243,0.998272836,0.656154156,0.284143031,-0.859732985,0.997845709,0.479122221,0.301396787,-0.853004277,0.998945713,0.5964185,0.377250254,-1.113666773,0.998576164,0.534309268,0.381656498,-1.109215975,0.998936474,0.758858621,0.551870286,-0.618905246,0.990591347,0.388478547,0.547829866,-0.6482898,0.996652722,0.774983466,0.917484343,-0.826911092,0.843860745,0.329777062,0.911214709,-0.954381168,0.977329373,0.594457984,0.752415061,-0.941318691,0.779871583,0.658414721,0.68810904,-1.178665876,0.960104644,0.546360254,0.732407629,-0.968110442,0.568912327,0.751948059,0.661874354,-1.217429399,0.848454118,0.550952733,0.674868762,-0.87148416,0.568312407,0.748341322,0.602254987,-1.095269203,0.831566274,0.557427227,0.686896086,-0.898855388,0.552829862,0.729926705,0.614743233,-1.1273911,0.791748047,0.671521366,1.123051882,-0.047329996,0.263615161,0.425760925,1.111038804,0.050617419,0.284756035,0.651160717,1.584677458,0.042639337,0.117787443,0.41071716,1.579017758,0.329039246,0.109710768,0.619966984,1.966328979,0.708278418,0.00390636,0.406408489,1.960653901,0.880316377,0.011746827,0.62308836,2.027424574,0.755136669,0.003166095,0.401252031,2.021264553,0.922359169,0.002990159,0.596256435,2.132922173,0.367519528,0.005198679,0.435629696,2.13305974,0.482109874,0.01489733
Wakanda forever,0.566191316,0.318055183,-1.034023523,0.999144495,0.595946729,0.25248614,-0.991336942,0.998118281,0.611634135,0.253686845,-0.991144657,0.998338282,0.625655949,0.255368292,-0.990816772,0.996991038,0.539217055,0.253510654,-0.989651203,0.998382747,0.519961119,0.256743342,-0.9896456,0.998864055,0.505595803,0.26138404,-0.990063965,0.998354137,0.653577924,0.284166873,-0.689762235,0.997988164,0.478516251,0.300914437,-0.667884469,0.998982489,0.595682502,0.374659956,-0.918373227,0.998670161,0.533818722,0.379442304,-0.91306591,0.998988688,0.754652143,0.54783684,-0.517931879,0.991144538,0.388520628,0.544593513,-0.498002857,0.996744692,0.777858853,0.891448379,-0.630885482,0.844927669,0.330185443,0.902512252,-0.781690657,0.976943016,0.558891416,0.75898689,-0.682339072,0.788376391,0.657182693,0.680841565,-0.939804375,0.959926248,0.500846267,0.744003475,-0.701426268,0.579335988,0.748240173,0.659832597,-0.97280854,0.849111497,0.501081824,0.68577373,-0.611849666,0.579232335,0.745556176,0.600695252,-0.849364161,0.832098901,0.514855862,0.697475612,-0.641698301,0.56929481,0.728861868,0.613065124,-0.886916459,0.795800686,0.67150265,1.120909214,-0.046481695,0.242981568,0.424510062,1.110022902,0.049572408,0.261254758,0.652198195,1.57522285,-0.038974889,0.1061849,0.411466599,1.579119325,0.257014126,0.098838687,0.620934486,1.964530468,0.489359677,0.003524628,0.407876164,1.968086958,0.772285521,0.010576192,0.625565827,2.024645329,0.524142623,0.002859967,0.402769953,2.028162479,0.824570358,0.002693956,0.598502874,2.131488085,0.103343047,0.00469946,0.436385781,2.137197256,0.419865221,0.013434163
Wakanda forever,0.564454436,0.320982099,-1.050115585,0.999153495,0.593755841,0.254503399,-1.013216972,0.998047113,0.609829068,0.255332321,-1.012907267,0.998320222,0.623651683,0.256674141,-1.012519121,0.996997714,0.536712527,0.256175607,-1.005644083,0.998368442,0.518070579,0.25897184,-1.005596876,0.998849809,0.504077017,0.263276935,-1.006017804,0.998323143,0.650106251,0.28420493,-0.711071193,0.998017013,0.478328407,0.301159412,-0.659068227,0.99894762,0.594459534,0.375721753,-0.932976365,0.998683393,0.532756329,0.38008973,-0.91932708,0.998963058,0.753694952,0.547734499,-0.552463114,0.991675794,0.388568819,0.542888641,-0.477597415,0.996940434,0.778235435,0.884875178,-0.684604764,0.848427534,0.327069879,0.897035241,-0.817002118,0.976267099,0.550088048,0.745001435,-0.735817134,0.797439694,0.656332016,0.666422129,-1.07169199,0.96073103,0.475355685,0.71363318,-0.759268701,0.59211123,0.747573197,0.647904694,-1.119155884,0.852236748,0.493141711,0.673218668,-0.669081151,0.592185259,0.744475126,0.595650852,-0.995725632,0.834739029,0.50836283,0.683014035,-0.695301652,0.586945474,0.723595738,0.596890211,-1.021153569,0.802553415,0.673328221,1.126112819,-0.048372447,0.22024402,0.423788697,1.116195798,0.051684685,0.237149253,0.651945472,1.592380762,0.073298573,0.095593944,0.412024409,1.583924055,0.297488391,0.088971473,0.621739864,1.981464863,0.641672194,0.003175303,0.408980936,1.973660946,0.842269242,0.009519317,0.627559662,2.039654016,0.669606864,0.002577388,0.404082119,2.031177998,0.88369751,0.002425272,0.599250913,2.143008709,0.139709204,0.004234876,0.436663687,2.141446829,0.415485799,0.012096665
Wakanda forever,0.564022899,0.321391732,-1.208564162,0.999211371,0.592161059,0.254536718,-1.176693797,0.998167813,0.6084342,0.255367666,-1.17610085,0.998432755,0.622152686,0.256704628,-1.175593495,0.997206986,0.535071492,0.256237596,-1.162953377,0.998477161,0.51677227,0.259040058,-1.16294086,0.998922765,0.503003299,0.263337761,-1.163272381,0.998425484,0.648334861,0.283140302,-0.853250027,0.998155475,0.477971882,0.300262272,-0.74680537,0.999006391,0.594297767,0.375873476,-1.079319715,0.998755455,0.532561183,0.380189806,-1.053509235,0.999005139,0.753813028,0.547493577,-0.641578496,0.992204189,0.389810652,0.539121449,-0.516590536,0.99710995,0.764694929,0.885443509,-0.702900529,0.85193193,0.325204611,0.891373515,-0.856506467,0.975263298,0.530229986,0.728251755,-0.861240864,0.809987366,0.6544016,0.658556879,-1.114873052,0.961541593,0.467977524,0.701369882,-0.892434001,0.613294661,0.746157765,0.636369586,-1.155825853,0.85572648,0.476050377,0.646088958,-0.801350415,0.613411784,0.739792168,0.577055395,-1.018319011,0.838090062,0.49121207,0.657050431,-0.821462512,0.610564291,0.721421838,0.585780263,-1.061045766,0.809111416,0.673701048,1.119891286,-0.048054285,0.201229259,0.422306687,1.108752847,0.0512348,0.216846079,0.651858151,1.584581614,0.130292594,0.086093649,0.408913612,1.579458594,0.323727816,0.080101237,0.622817934,1.977498651,0.765934944,0.00286267,0.405105263,1.972538114,0.883082509,0.008568324,0.627730906,2.037191629,0.806630135,0.002324641,0.399864078,2.029892921,0.925242126,0.002183503,0.59839654,2.141923428,0.346525788,0.003819499,0.434476703,2.145304203,0.448889643,0.010894025
Wakanda forever,0.561230898,0.322657198,-1.053896189,0.999188721,0.589950919,0.255672365,-1.018137455,0.998048067,0.606260359,0.256287187,-1.017850161,0.998376548,0.619799376,0.257521302,-1.017484188,0.997172773,0.532601237,0.258950233,-1.012359023,0.998397768,0.514867783,0.261861622,-1.01240027,0.998858094,0.501415789,0.2661843,-1.012834311,0.998330116,0.644757152,0.283187985,-0.721162677,0.998135865,0.47751838,0.300793499,-0.675132871,0.998904824,0.593124747,0.375919789,-0.9370507,0.998743117,0.530367672,0.380381256,-0.925379753,0.998949587,0.753073394,0.547379911,-0.553952694,0.992639244,0.390155494,0.53922832,-0.485125005,0.997167349,0.76594913,0.882686257,-0.685849607,0.857723892,0.320659578,0.891691148,-0.818904698,0.975483656,0.524583697,0.731009781,-0.777705312,0.818685353,0.649633527,0.657507002,-1.066742182,0.961914599,0.462665379,0.715674281,-0.804793715,0.624415815,0.736268401,0.634274244,-1.110602379,0.856667459,0.466642678,0.657107651,-0.713788033,0.624686122,0.738066733,0.579307556,-0.985610664,0.838302433,0.483354807,0.662071645,-0.736977458,0.624872148,0.714681566,0.586687624,-1.015251994,0.812388003,0.674867332,1.118417978,-0.047588937,0.18737042,0.423034906,1.109088302,0.050722111,0.201247156,0.654663444,1.579666734,0.066655554,0.077673547,0.410069704,1.577554226,0.317360938,0.07217443,0.626875997,1.974984527,0.615408301,0.002592764,0.405313075,1.973376632,0.824934363,0.007716016,0.632012486,2.034437656,0.644510269,0.00211174,0.400455296,2.031678438,0.862308502,0.00196929,0.599125206,2.140933037,0.199875683,0.003457624,0.435978174,2.144192219,0.40541473,0.00982668
Wakanda forever,0.560213983,0.322447628,-0.779589951,0.999205589,0.588689983,0.255697191,-0.737380862,0.99803555,0.605148256,0.2563155,-0.737213373,0.998401225,0.618856847,0.257542729,-0.73690927,0.997252107,0.531155586,0.259086668,-0.735586762,0.998387039,0.513731122,0.262036443,-0.73544383,0.99884671,0.500152886,0.266337454,-0.735878944,0.998311341,0.642858505,0.282925516,-0.460321724,0.998197079,0.476118952,0.300758153,-0.434299767,0.998870134,0.592710614,0.374970585,-0.672892869,0.998781145,0.528912425,0.380008161,-0.666496813,0.998948872,0.746033609,0.545440614,-0.331988484,0.993139923,0.39000991,0.538647115,-0.303580225,0.997236669,0.766195893,0.878111601,-0.457308948,0.857276976,0.321411103,0.887529552,-0.630596519,0.97496587,0.509288192,0.743171275,-0.544382691,0.824223161,0.644912839,0.658425331,-0.859110534,0.962524772,0.450831652,0.745066047,-0.575650811,0.632754803,0.730143428,0.633170426,-0.906989276,0.860176563,0.452865064,0.691565156,-0.491398901,0.63408345,0.73653549,0.580834985,-0.792388797,0.84214592,0.469184935,0.692330718,-0.509228766,0.636371851,0.712616801,0.588825405,-0.813024044,0.818139791,0.670544803,1.117542624,-0.042956714,0.174463525,0.422370851,1.106942654,0.04647018,0.185910523,0.654857457,1.574765325,-0.051621847,0.070155002,0.410191476,1.575904369,0.292710274,0.065025382,0.627105772,1.966536641,0.356657535,0.002352915,0.405088663,1.967109799,0.649919569,0.006947373,0.631355584,2.02647543,0.376857072,0.001927823,0.399746269,2.026054621,0.672873616,0.001775276,0.599628806,2.132968903,-0.053652219,0.0031341,0.43460089,2.138816833,0.226886779,0.008860359
Wakanda forever,0.560308576,0.3224518,-0.997896075,0.99921602,0.588920295,0.255640924,-0.95684129,0.998085022,0.605358064,0.256215543,-0.956600547,0.998435915,0.619130969,0.25740099,-0.956334114,0.997365415,0.531158566,0.259132206,-0.95348233,0.998429716,0.513430178,0.262146562,-0.95350492,0.998853147,0.499572933,0.26647383,-0.953911602,0.998338282,0.643372893,0.282461673,-0.65512526,0.998252511,0.475066423,0.300725371,-0.625633776,0.998846173,0.592739761,0.375029773,-0.880263031,0.99880904,0.528374434,0.380100816,-0.872949302,0.998943985,0.745576918,0.545465887,-0.481703103,0.993322134,0.390008539,0.536915958,-0.446365833,0.997163475,0.752906203,0.879822373,-0.621141911,0.85582459,0.321987212,0.888104618,-0.762249589,0.974568009,0.500044405,0.743609607,-0.711243451,0.830068052,0.645510912,0.658935905,-0.984963596,0.961781085,0.444010973,0.737825751,-0.739732385,0.640145719,0.730685949,0.638238013,-1.026514769,0.857548773,0.447868288,0.68310076,-0.649882376,0.641211033,0.736810863,0.582306147,-0.906976521,0.839276314,0.462660253,0.687559962,-0.671924353,0.645798564,0.712839186,0.590477049,-0.935581088,0.816882014,0.668759286,1.116007328,-0.045557771,0.172239512,0.422538996,1.105037451,0.048961617,0.180609569,0.652711689,1.570574045,-0.041120984,0.063917793,0.407461792,1.573708892,0.344125569,0.058837283,0.6237517,1.968559504,0.473641396,0.002149062,0.400945127,1.970141053,0.788916826,0.006262918,0.626979411,2.031325102,0.505582511,0.001770271,0.395468682,2.030739307,0.819785237,0.001606945,0.595802605,2.133047342,0.084727593,0.002862554,0.427770436,2.140380383,0.390941173,0.008020911
Wakanda forever,0.560023069,0.32328558,-0.764997065,0.999168277,0.588796675,0.257697523,-0.72609973,0.997865081,0.605066061,0.258290619,-0.725901604,0.998327553,0.618767917,0.259413153,-0.725637138,0.997235894,0.531539381,0.260143965,-0.722668111,0.99826324,0.513746023,0.262684643,-0.722563446,0.998735666,0.499812782,0.266687721,-0.722989142,0.998161972,0.642829299,0.283230603,-0.459886461,0.998179913,0.475146353,0.300587356,-0.426083952,0.998682201,0.592108607,0.375948727,-0.66161865,0.998744965,0.527972341,0.380225509,-0.652681887,0.998838007,0.743900895,0.545467973,-0.332198232,0.993653059,0.390321136,0.536524951,-0.291024864,0.997189879,0.758092761,0.848767519,-0.435960919,0.853611231,0.321330607,0.887102723,-0.613839626,0.973690212,0.509053588,0.758898199,-0.52210027,0.828984261,0.641292453,0.656759977,-0.857696056,0.961293399,0.450569093,0.766737282,-0.553983569,0.638568282,0.724673748,0.632578433,-0.907625496,0.857773244,0.456219912,0.716322243,-0.48012048,0.640772164,0.734570622,0.583793998,-0.793161035,0.839274108,0.470543385,0.716450572,-0.491657078,0.647872686,0.708556771,0.589863002,-0.811967373,0.818584383,0.666232407,1.110744476,-0.042375036,0.161263525,0.421007305,1.098053575,0.045958433,0.167875722,0.652056575,1.558848619,-0.076830193,0.057788439,0.403554142,1.565482736,0.298005521,0.053033028,0.620165467,1.964838505,0.348380506,0.00195093,0.392935038,1.967182279,0.648503423,0.005639434,0.621403396,2.027030468,0.370093167,0.001613545,0.386692286,2.027361631,0.671382487,0.001448775,0.592467904,2.132768154,-0.059634291,0.002594636,0.418528855,2.137283802,0.222751707,0.007230544
Wakanda forever,0.5586465,0.327691227,-0.905237317,0.998830378,0.587492883,0.264580756,-0.866972923,0.996948719,0.603719234,0.264256626,-0.866852164,0.997652531,0.617371917,0.264561117,-0.866646409,0.996401548,0.531291842,0.266766071,-0.862815201,0.997448802,0.513811409,0.268246919,-0.862848282,0.998083949,0.499975771,0.271259725,-0.863325596,0.997312248,0.640929341,0.285239369,-0.582930923,0.997642457,0.475584924,0.301529467,-0.548736036,0.997720242,0.590728462,0.378868848,-0.792942703,0.998377979,0.527497232,0.381939054,-0.784181535,0.998227537,0.741714478,0.545083165,-0.439873993,0.993417919,0.390728682,0.536605716,-0.383791506,0.99644953,0.748036981,0.851353467,-0.5626477,0.848199666,0.329684466,0.88579917,-0.71347928,0.972699344,0.447298765,0.820149302,-0.621936023,0.825745344,0.641792178,0.651926935,-0.953103364,0.961973011,0.380152881,0.844745278,-0.654587865,0.635131776,0.726153016,0.626608551,-1.00506711,0.861162007,0.379406452,0.789495349,-0.575830877,0.639048696,0.731261134,0.575604439,-0.891112208,0.843506813,0.400368124,0.783735812,-0.586866498,0.647716045,0.705749393,0.586687267,-0.907944322,0.823230863,0.665136993,1.110070467,-0.047028154,0.152627125,0.421755254,1.097518206,0.050364565,0.156423405,0.646701097,1.557450891,-0.190795943,0.052971516,0.401369572,1.561728716,0.279687762,0.047998801,0.605241656,1.963743925,0.257308304,0.001804195,0.384658486,1.964961886,0.616642833,0.005087264,0.606486678,2.026168108,0.282945275,0.001513082,0.379665315,2.024988174,0.639692724,0.001314275,0.569983363,2.129575253,-0.136759579,0.00237974,0.399386257,2.134072304,0.212493777,0.006549853
